omega_f,T
40.8999866965755,0.0106748965278062
33.895146371814,0.108846633203043
26.8932071198008,0.207019127058268
19.8902487908945,0.305191354934424
12.8947148801226,0.403365520583712
5.88965407648848,0.501537199713963
