Time - Low Level,Amplitude - Low Level,Time - High Level,Amplitude - High Level,Time - Set Value,Amplitude - Set Value,Time - Tank B Level,Amplitude - Tank B Level,Time - Tank A Level,Amplitude - Tank A Level,Time - Volts to Valve,Amplitude - Volts to Valve
1883,6,1883,8,1883,7,1883,5.26401,1883,-0.451451,1883,1.73599
1884,6,1884,8,1884,7,1884,5.26333,1884,-0.451903,1884,1.73667
1885,6,1885,8,1885,7,1885,5.26229,1885,-0.452089,1885,1.73771
1886,6,1886,8,1886,7,1886,5.26237,1886,-0.452433,1886,1.73763
1887,6,1887,8,1887,7,1887,5.26253,1887,-0.452443,1887,1.73747
1888,6,1888,8,1888,7,1888,5.26362,1888,-0.452453,1888,1.73638
1889,6,1889,8,1889,7,1889,5.26387,1889,-0.452207,1889,1.73613
1890,6,1890,8,1890,7,1890,5.26458,1890,-0.452512,1890,1.73542
1891,6,1891,8,1891,7,1891,5.26367,1891,-0.452345,1891,1.73633
1892,6,1892,8,1892,7,1892,5.26359,1892,-0.451647,1892,1.73641
1893,6,1893,8,1893,7,1893,5.26381,1893,-0.451166,1893,1.73619
1894,6,1894,8,1894,7,1894,5.26378,1894,-0.450645,1894,1.73622
